Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2021-11-21 21:19:58,8,2,Milan,Alec,0,0,0,1,1,0,1,0,0,0,0,26.749395,22.852884,-13.902367,0.37869823,0.4075547,0.75443786,0.19980119
2021-11-21 21:20:53,9,1,Patrick,AK,0,0,0,0,0,0,0,1,0,1,0,12.479288,0.0,12.479288,0.88461536,0.6252485,0.5473373,0.6252485
2021-11-21 21:20:58,9,1,AK,Patrick,0,0,0,0,0,0,0,0,0,0,0,12.101691,4.920478,-11.056212,0.5473373,0.6252485,0.84615386,0.5805169
2021-11-21 21:21:04,9,1,Patrick,Shrav,0,0,0,0,0,0,0,0,0,0,0,10.918188,10.825048,1.423078,0.84615386,0.5805169,0.8076923,0.48210734
2021-11-21 21:21:10,9,1,Shrav,Hiro,0,0,0,0,0,0,0,0,0,0,0,9.096234,8.966203,-1.532546,0.8076923,0.48210734,0.84911245,0.4005964
2021-11-21 21:21:18,9,1,Hiro,Patrick,0,0,0,0,0,0,0,1,0,0,0,15.030951,-3.2803206,14.668639,0.84911245,0.4005964,0.45266274,0.4304175
2021-11-21 21:21:26,9,1,Patrick,Hiro,0,0,0,0,0,0,0,0,1,0,0,9.960134,-5.795228,8.100593,0.45266274,0.4304175,0.23372781,0.4831014
2021-11-21 21:21:29,9,1,Hiro,AK,0,0,0,0,0,0,0,0,0,0,1,8.359922,5.029821,6.6775146,0.23372781,0.4831014,0.053254437,0.43737575
2021-11-21 21:21:33,9,1,AK,Hiro,0,0,0,0,0,0,0,0,0,1,0,10.182823,0.21868914,-10.180474,0.053254437,0.43737575,0.32840237,0.43538767
2021-11-21 21:21:41,9,1,Hiro,Patrick,0,0,0,0,0,0,0,0,0,0,0,11.30049,4.155071,-10.508876,0.32840237,0.43538767,0.61242604,0.3976143
2021-11-21 21:21:59,9,1,Patrick,Shrav,0,0,0,0,0,0,0,1,0,0,1,21.767946,4.2644105,21.346153,0.61242604,0.3976143,0.03550296,0.35884693
2021-11-21 21:22:11,9,1,Shrav,Patrick,1,1,0,0,0,0,0,1,0,1,0,18.424894,-7.4353848,-16.857988,0.03550296,0.35884693,0.49112427,0.42644134
2021-11-21 21:23:18,9,2,Shrav,Sham,0,0,0,0,0,0,0,0,0,0,1,17.414148,12.683891,-11.931952,0.5769231,0.7166998,0.8994083,0.6013917
2021-11-21 21:23:22,9,2,Sham,Shrav,1,1,0,0,0,0,0,1,0,1,0,13.158582,-1.858843,13.026627,0.8994083,0.6013917,0.5473373,0.61829025
2021-11-21 21:24:10,9,3,Patrick,Shrav,0,0,0,0,0,0,0,1,0,0,0,13.575725,0.21869242,13.573963,0.7278106,0.7127237,0.36094674,0.71073556
2021-11-21 21:24:15,9,3,Shrav,Patrick,0,0,0,0,0,0,0,0,1,0,0,6.7044992,-5.576542,-3.7218935,0.36094674,0.71073556,0.46153846,0.7614314
2021-11-21 21:24:19,9,3,Patrick,Shrav,0,0,0,0,0,0,0,0,0,0,0,10.48103,5.029821,-9.195266,0.46153846,0.7614314,0.71005917,0.71570575
2021-11-21 21:24:26,9,3,Shrav,Patrick,0,0,0,0,0,0,0,0,0,0,0,8.047262,5.576542,5.8017755,0.71005917,0.71570575,0.5532544,0.6650099
2021-11-21 21:24:36,9,3,Patrick,Hiro,0,0,0,0,0,0,0,0,0,0,0,12.089381,5.3578496,10.837277,0.5532544,0.6650099,0.26035503,0.6163022
2021-11-21 21:24:41,9,3,Hiro,Sham,0,0,0,0,0,0,0,0,0,0,0,12.245544,12.027834,-2.2988167,0.26035503,0.6163022,0.3224852,0.50695825
2021-11-21 21:24:47,9,3,Sham,Hiro,0,0,0,0,0,0,0,0,1,0,0,9.404845,-7.872763,5.1449704,0.3224852,0.50695825,0.18343195,0.5785288
2021-11-21 21:25:01,9,3,Hiro,Jared,0,0,0,0,0,0,0,0,0,0,0,15.179558,13.886681,-6.1301775,0.18343195,0.5785288,0.34911242,0.45228627
2021-11-21 21:25:07,9,3,Jared,Miko,0,0,0,0,0,0,0,0,1,0,0,8.084726,-7.435388,3.1745555,0.34911242,0.45228627,0.26331362,0.5198807
2021-11-21 21:25:19,9,3,Miko,Patrick,0,0,0,0,0,0,0,1,0,0,0,13.382678,3.4990067,-12.91716,0.26331362,0.5198807,0.61242604,0.48807156
2021-11-21 21:25:25,9,3,Patrick,AK,1,1,0,0,0,0,0,0,0,0,0,22.711735,21.868786,-6.1301775,0.61242604,0.48807156,0.7781065,0.2892644
2021-11-21 21:26:15,9,4,Shrav,Patrick,0,0,0,0,0,0,0,1,0,0,0,14.583131,-1.9681892,-14.449703,0.21597633,0.45427436,0.60650885,0.472167
2021-11-21 21:26:25,9,4,Patrick,Jared,0,0,0,0,0,0,0,0,0,0,0,12.197675,10.278328,-6.5680475,0.60650885,0.472167,0.78402364,0.37872764
2021-11-21 21:26:27,9,4,Jared,Patrick,0,0,0,0,0,0,0,0,0,0,1,6.8102703,5.904574,-3.3934917,0.78402364,0.37872764,0.87573963,0.3250497
2021-11-21 21:26:42,9,4,Patrick,Miko,1,1,1,0,0,0,0,1,0,1,0,14.511964,2.8429425,14.230768,0.87573963,0.3250497,0.49112427,0.29920477
2021-11-21 21:27:12,9,5,Shrav,Sham,0,0,0,0,0,0,0,0,0,1,0,14.083545,9.7316065,-10.180474,0.12721893,0.77435386,0.40236688,0.6858847
2021-11-21 21:27:17,9,5,Sham,AK,0,0,0,0,0,0,0,0,0,0,0,18.360182,8.63817,-16.201181,0.40236688,0.6858847,0.84023666,0.6073559
2021-11-21 21:27:25,9,5,AK,Patrick,0,0,0,0,0,0,0,0,0,0,1,7.9262023,6.9980135,-3.7218935,0.84023666,0.6073559,0.9408284,0.5437376
2021-11-21 21:27:33,9,5,Patrick,Hiro,0,0,0,0,0,0,0,0,0,1,0,16.182865,10.168988,12.588757,0.9408284,0.5437376,0.6005917,0.45129225
2021-11-21 21:27:40,9,5,Hiro,Miko,1,0,1,0,0,0,0,1,0,0,1,13.722731,7.3260455,-11.603551,0.6005917,0.45129225,0.9142012,0.38469183
2021-11-21 21:28:11,9,6,Hiro,Sham,0,0,0,0,0,0,0,1,0,0,0,14.511616,7.76342,12.260355,0.52071005,0.7862823,0.18934911,0.71570575
2021-11-21 21:28:16,9,6,Sham,Hiro,0,0,0,0,0,0,0,0,1,0,0,6.350446,-6.341949,0.32840246,0.18934911,0.71570575,0.18047337,0.77335984
2021-11-21 21:28:24,9,6,Hiro,Shrav,0,0,0,0,0,0,0,1,0,0,0,12.112697,-1.3121283,-12.041418,0.18047337,0.77335984,0.50591713,0.7852883
2021-11-21 21:28:32,9,6,Shrav,Hiro,0,0,0,0,0,0,0,0,0,0,0,10.970831,6.8886704,-8.538464,0.50591713,0.7852883,0.7366864,0.722664
2021-11-21 21:28:36,9,6,Hiro,Miko,0,0,0,0,0,0,0,0,0,0,1,12.77984,11.153077,-6.2396455,0.7366864,0.722664,0.9053255,0.6212724
