"X_0","Y_0","X","Y","Score_Prob"
10,-20,7,90,NA
1,95,8,90,0.32
2,95,8,90,0.31
3,95,8,90,0.35
4,95,8,90,0.4
5,95,8,90,0.44
6,95,8,90,0.41
7,95,8,90,0.41
8,95,8,90,0.44
9,95,8,90,0.45
10,95,8,90,0.46
1,90,8,90,0.32
2,90,8,90,0.31
3,90,8,90,0.37
4,90,8,90,0.41
5,90,8,90,0.44
6,90,8,90,0.41
7,90,8,90,0.38
8,90,8,90,0.42
9,90,8,90,0.46
10,90,8,90,0.47
1,85,8,90,0.3
2,85,8,90,0.29
3,85,8,90,0.39
4,85,8,90,0.42
5,85,8,90,0.44
6,85,8,90,0.44
7,85,8,90,0.39
8,85,8,90,0.42
9,85,8,90,0.47
10,85,8,90,0.44
1,80,8,90,0.31
2,80,8,90,0.33
3,80,8,90,0.37
4,80,8,90,0.41
5,80,8,90,0.46
6,80,8,90,0.44
7,80,8,90,0.38
8,80,8,90,0.39
9,80,8,90,0.43
10,80,8,90,0.41
1,75,8,90,0.32
2,75,8,90,0.35
3,75,8,90,0.38
4,75,8,90,0.43
5,75,8,90,0.43
6,75,8,90,0.46
7,75,8,90,0.37
8,75,8,90,0.38
9,75,8,90,0.43
10,75,8,90,0.42
1,70,8,90,0.36
2,70,8,90,0.38
3,70,8,90,0.4
4,70,8,90,0.45
5,70,8,90,0.41
6,70,8,90,0.44
7,70,8,90,0.38
8,70,8,90,0.4
9,70,8,90,0.45
10,70,8,90,0.44
1,65,8,90,0.41
2,65,8,90,0.39
3,65,8,90,0.47
4,65,8,90,0.48
5,65,8,90,0.4
6,65,8,90,0.47
7,65,8,90,0.38
8,65,8,90,0.36
9,65,8,90,0.41
10,65,8,90,0.44
1,60,8,90,0.39
2,60,8,90,0.42
3,60,8,90,0.53
4,60,8,90,0.46
5,60,8,90,0.36
6,60,8,90,0.45
7,60,8,90,0.43
8,60,8,90,0.37
9,60,8,90,0.45
10,60,8,90,0.45
1,55,8,90,0.41
2,55,8,90,0.47
3,55,8,90,0.53
4,55,8,90,0.43
5,55,8,90,0.37
6,55,8,90,0.45
7,55,8,90,0.43
8,55,8,90,0.38
9,55,8,90,0.45
10,55,8,90,0.43
1,50,8,90,0.48
2,50,8,90,0.52
3,50,8,90,0.57
4,50,8,90,0.37
5,50,8,90,0.35
6,50,8,90,0.46
7,50,8,90,0.4
8,50,8,90,0.37
9,50,8,90,0.42
10,50,8,90,0.41
1,45,8,90,0.53
2,45,8,90,0.49
3,45,8,90,0.5
4,45,8,90,0.41
5,45,8,90,0.33
6,45,8,90,0.41
7,45,8,90,0.34
8,45,8,90,0.31
9,45,8,90,0.42
10,45,8,90,0.39
1,40,8,90,0.54
2,40,8,90,0.53
3,40,8,90,0.47
4,40,8,90,0.41
5,40,8,90,0.33
6,40,8,90,0.4
7,40,8,90,0.35
8,40,8,90,0.34
9,40,8,90,0.38
10,40,8,90,0.35
1,35,8,90,0.56
2,35,8,90,0.52
3,35,8,90,0.48
4,35,8,90,0.4
5,35,8,90,0.35
6,35,8,90,0.39
7,35,8,90,0.39
8,35,8,90,0.37
9,35,8,90,0.42
10,35,8,90,0.38
1,30,8,90,0.57
2,30,8,90,0.5
3,30,8,90,0.48
4,30,8,90,0.39
5,30,8,90,0.39
6,30,8,90,0.41
7,30,8,90,0.42
8,30,8,90,0.48
9,30,8,90,0.47
10,30,8,90,0.43
1,25,8,90,0.55
2,25,8,90,0.52
3,25,8,90,0.49
4,25,8,90,0.45
5,25,8,90,0.4
6,25,8,90,0.42
7,25,8,90,0.43
8,25,8,90,0.47
9,25,8,90,0.44
10,25,8,90,0.45
1,20,8,90,0.52
2,20,8,90,0.5
3,20,8,90,0.52
4,20,8,90,0.47
5,20,8,90,0.46
6,20,8,90,0.48
7,20,8,90,0.45
8,20,8,90,0.45
9,20,8,90,0.44
10,20,8,90,0.4
1,15,8,90,0.54
2,15,8,90,0.52
3,15,8,90,0.55
4,15,8,90,0.51
5,15,8,90,0.5
6,15,8,90,0.51
7,15,8,90,0.48
8,15,8,90,0.46
9,15,8,90,0.41
10,15,8,90,0.43
1,10,8,90,0.53
2,10,8,90,0.56
3,10,8,90,0.58
4,10,8,90,0.53
5,10,8,90,0.49
6,10,8,90,0.52
7,10,8,90,0.47
8,10,8,90,0.48
9,10,8,90,0.42
10,10,8,90,0.44
1,5,8,90,0.55
2,5,8,90,0.55
3,5,8,90,0.54
4,5,8,90,0.51
5,5,8,90,0.52
6,5,8,90,0.5
7,5,8,90,0.47
8,5,8,90,0.48
9,5,8,90,0.43
10,5,8,90,0.46
1,0,8,90,0.52
2,0,8,90,0.55
3,0,8,90,0.49
4,0,8,90,0.53
5,0,8,90,0.54
6,0,8,90,0.51
7,0,8,90,0.51
8,0,8,90,0.42
9,0,8,90,0.46
10,0,8,90,0.42
1,-5,8,90,NA
2,-5,8,90,NA
3,-5,8,90,NA
4,-5,8,90,NA
5,-5,8,90,NA
6,-5,8,90,NA
7,-5,8,90,NA
8,-5,8,90,NA
9,-5,8,90,NA
10,-5,8,90,NA
1,-10,8,90,NA
2,-10,8,90,NA
3,-10,8,90,NA
4,-10,8,90,NA
5,-10,8,90,NA
6,-10,8,90,NA
7,-10,8,90,NA
8,-10,8,90,NA
9,-10,8,90,NA
10,-10,8,90,NA
1,-15,8,90,NA
2,-15,8,90,NA
3,-15,8,90,NA
4,-15,8,90,NA
5,-15,8,90,NA
6,-15,8,90,NA
7,-15,8,90,NA
8,-15,8,90,NA
9,-15,8,90,NA
10,-15,8,90,NA
1,-20,8,90,NA
2,-20,8,90,NA
3,-20,8,90,NA
4,-20,8,90,NA
5,-20,8,90,NA
6,-20,8,90,NA
7,-20,8,90,NA
8,-20,8,90,NA
9,-20,8,90,NA
10,-20,8,90,NA
1,95,9,90,0.3
2,95,9,90,0.33
3,95,9,90,0.35
4,95,9,90,0.44
5,95,9,90,0.38
6,95,9,90,0.46
7,95,9,90,0.49
8,95,9,90,0.46
9,95,9,90,0.55
10,95,9,90,0.52
1,90,9,90,0.31
2,90,9,90,0.33
3,90,9,90,0.36
4,90,9,90,0.45
5,90,9,90,0.42
6,90,9,90,0.46
7,90,9,90,0.48
8,90,9,90,0.45
9,90,9,90,0.54
10,90,9,90,0.54
1,85,9,90,0.33
2,85,9,90,0.36
3,85,9,90,0.4
4,85,9,90,0.42
5,85,9,90,0.45
6,85,9,90,0.47
7,85,9,90,0.45
8,85,9,90,0.45
9,85,9,90,0.51
10,85,9,90,0.51
1,80,9,90,0.34
2,80,9,90,0.38
3,80,9,90,0.41
4,80,9,90,0.43
5,80,9,90,0.43
6,80,9,90,0.49
7,80,9,90,0.46
8,80,9,90,0.45
9,80,9,90,0.52
10,80,9,90,0.51
1,75,9,90,0.36
2,75,9,90,0.39
3,75,9,90,0.42
4,75,9,90,0.45
5,75,9,90,0.47
6,75,9,90,0.45
7,75,9,90,0.49
8,75,9,90,0.44
9,75,9,90,0.5
10,75,9,90,0.49
1,70,9,90,0.37
2,70,9,90,0.42
3,70,9,90,0.43
4,70,9,90,0.45
5,70,9,90,0.44
6,70,9,90,0.49
7,70,9,90,0.49
8,70,9,90,0.42
9,70,9,90,0.5
10,70,9,90,0.48
1,65,9,90,0.38
2,65,9,90,0.43
3,65,9,90,0.43
4,65,9,90,0.46
5,65,9,90,0.44
6,65,9,90,0.51
7,65,9,90,0.5
8,65,9,90,0.42
9,65,9,90,0.5
10,65,9,90,0.5
1,60,9,90,0.42
2,60,9,90,0.45
3,60,9,90,0.49
4,60,9,90,0.45
5,60,9,90,0.39
6,60,9,90,0.47
7,60,9,90,0.52
8,60,9,90,0.38
9,60,9,90,0.5
10,60,9,90,0.47
1,55,9,90,0.46
2,55,9,90,0.48
3,55,9,90,0.52
4,55,9,90,0.44
5,55,9,90,0.38
6,55,9,90,0.42
7,55,9,90,0.48
8,55,9,90,0.38
9,55,9,90,0.46
10,55,9,90,0.5
1,50,9,90,0.46
2,50,9,90,0.53
3,50,9,90,0.52
4,50,9,90,0.44
5,50,9,90,0.37
6,50,9,90,0.39
7,50,9,90,0.43
8,50,9,90,0.41
9,50,9,90,0.47
10,50,9,90,0.48
1,45,9,90,0.49
2,45,9,90,0.54
3,45,9,90,0.57
4,45,9,90,0.49
5,45,9,90,0.4
6,45,9,90,0.41
7,45,9,90,0.42
8,45,9,90,0.38
9,45,9,90,0.41
10,45,9,90,0.42
1,40,9,90,0.53
2,40,9,90,0.5
3,40,9,90,0.56
4,40,9,90,0.44
5,40,9,90,0.41
6,40,9,90,0.42
7,40,9,90,0.42
8,40,9,90,0.38
9,40,9,90,0.38
10,40,9,90,0.42
1,35,9,90,0.55
2,35,9,90,0.52
3,35,9,90,0.54
4,35,9,90,0.43
5,35,9,90,0.4
6,35,9,90,0.41
7,35,9,90,0.43
8,35,9,90,0.4
9,35,9,90,0.38
10,35,9,90,0.38
1,30,9,90,0.52
2,30,9,90,0.52
3,30,9,90,0.52
4,30,9,90,0.39
5,30,9,90,0.39
6,30,9,90,0.45
7,30,9,90,0.49
8,30,9,90,0.42
9,30,9,90,0.37
10,30,9,90,0.37
1,25,9,90,0.52
2,25,9,90,0.54
3,25,9,90,0.56
4,25,9,90,0.47
5,25,9,90,0.46
6,25,9,90,0.47
7,25,9,90,0.45
8,25,9,90,0.44
9,25,9,90,0.38
10,25,9,90,0.35
1,20,9,90,0.52
2,20,9,90,0.57
3,20,9,90,0.56
4,20,9,90,0.52
5,20,9,90,0.5
6,20,9,90,0.48
7,20,9,90,0.47
8,20,9,90,0.43
9,20,9,90,0.42
10,20,9,90,0.4
1,15,9,90,0.54
2,15,9,90,0.57
3,15,9,90,0.54
4,15,9,90,0.54
5,15,9,90,0.53
6,15,9,90,0.49
7,15,9,90,0.46
8,15,9,90,0.41
9,15,9,90,0.42
10,15,9,90,0.38
1,10,9,90,0.54
2,10,9,90,0.56
3,10,9,90,0.55
4,10,9,90,0.54
5,10,9,90,0.56
6,10,9,90,0.51
7,10,9,90,0.47
8,10,9,90,0.43
9,10,9,90,0.44
10,10,9,90,0.41
1,5,9,90,0.52
2,5,9,90,0.54
3,5,9,90,0.58
4,5,9,90,0.55
5,5,9,90,0.56
6,5,9,90,0.51
7,5,9,90,0.49
8,5,9,90,0.46
9,5,9,90,0.45
10,5,9,90,0.43
1,0,9,90,0.55
2,0,9,90,0.52
3,0,9,90,0.54
4,0,9,90,0.56
5,0,9,90,0.54
6,0,9,90,0.51
7,0,9,90,0.47
8,0,9,90,0.46
9,0,9,90,0.45
10,0,9,90,0.42
1,-5,9,90,NA
2,-5,9,90,NA
3,-5,9,90,NA
4,-5,9,90,NA
5,-5,9,90,NA
6,-5,9,90,NA
7,-5,9,90,NA
8,-5,9,90,NA
9,-5,9,90,NA
10,-5,9,90,NA
1,-10,9,90,NA
2,-10,9,90,NA
3,-10,9,90,NA
4,-10,9,90,NA
5,-10,9,90,NA
6,-10,9,90,NA
7,-10,9,90,NA
8,-10,9,90,NA
9,-10,9,90,NA
10,-10,9,90,NA
1,-15,9,90,NA
2,-15,9,90,NA
3,-15,9,90,NA
4,-15,9,90,NA
5,-15,9,90,NA
6,-15,9,90,NA
7,-15,9,90,NA
8,-15,9,90,NA
9,-15,9,90,NA
10,-15,9,90,NA
1,-20,9,90,NA
2,-20,9,90,NA
3,-20,9,90,NA
4,-20,9,90,NA
5,-20,9,90,NA
6,-20,9,90,NA
7,-20,9,90,NA
8,-20,9,90,NA
9,-20,9,90,NA
10,-20,9,90,NA
1,95,10,90,0.33
2,95,10,90,0.34
3,95,10,90,0.38
4,95,10,90,0.38
5,95,10,90,0.42
6,95,10,90,0.49
7,95,10,90,0.48
8,95,10,90,0.48
9,95,10,90,0.53
10,95,10,90,0.5
1,90,10,90,0.37
2,90,10,90,0.37
3,90,10,90,0.4
4,90,10,90,0.39
5,90,10,90,0.39
6,90,10,90,0.5
7,90,10,90,0.48
8,90,10,90,0.47
9,90,10,90,0.49
10,90,10,90,0.5
1,85,10,90,0.38
2,85,10,90,0.38
3,85,10,90,0.41
4,85,10,90,0.42
5,85,10,90,0.42
6,85,10,90,0.48
7,85,10,90,0.49
8,85,10,90,0.48
9,85,10,90,0.48
10,85,10,90,0.51
1,80,10,90,0.39
2,80,10,90,0.41
3,80,10,90,0.39
4,80,10,90,0.46
5,80,10,90,0.45
6,80,10,90,0.54
7,80,10,90,0.52
8,80,10,90,0.47
9,80,10,90,0.46
10,80,10,90,0.5
1,75,10,90,0.38
2,75,10,90,0.43
3,75,10,90,0.42
4,75,10,90,0.45
5,75,10,90,0.48
6,75,10,90,0.55
7,75,10,90,0.53
8,75,10,90,0.46
9,75,10,90,0.46
10,75,10,90,0.5
1,70,10,90,0.38
2,70,10,90,0.42
3,70,10,90,0.43
4,70,10,90,0.44
5,70,10,90,0.49
6,70,10,90,0.54
7,70,10,90,0.52
8,70,10,90,0.44
9,70,10,90,0.44
10,70,10,90,0.46
1,65,10,90,0.41
2,65,10,90,0.45
3,65,10,90,0.45
4,65,10,90,0.43
5,65,10,90,0.43
6,65,10,90,0.53
7,65,10,90,0.5
8,65,10,90,0.42
9,65,10,90,0.46
10,65,10,90,0.45
1,60,10,90,0.42
2,60,10,90,0.45
3,60,10,90,0.47
4,60,10,90,0.48
5,60,10,90,0.41
6,60,10,90,0.51
7,60,10,90,0.47
8,60,10,90,0.44
9,60,10,90,0.45
10,60,10,90,0.44
1,55,10,90,0.47
2,55,10,90,0.46
3,55,10,90,0.47
4,55,10,90,0.41
5,55,10,90,0.39
6,55,10,90,0.47
7,55,10,90,0.45
8,55,10,90,0.43
9,55,10,90,0.5
10,55,10,90,0.44
1,50,10,90,0.5
2,50,10,90,0.49
3,50,10,90,0.48
4,50,10,90,0.43
5,50,10,90,0.44
6,50,10,90,0.45
7,50,10,90,0.4
8,50,10,90,0.4
9,50,10,90,0.45
10,50,10,90,0.45
1,45,10,90,0.52
2,45,10,90,0.51
3,45,10,90,0.5
4,45,10,90,0.43
5,45,10,90,0.44
6,45,10,90,0.45
7,45,10,90,0.44
8,45,10,90,0.34
9,45,10,90,0.39
10,45,10,90,0.44
1,40,10,90,0.5
2,40,10,90,0.52
3,40,10,90,0.51
4,40,10,90,0.42
5,40,10,90,0.42
6,40,10,90,0.42
7,40,10,90,0.44
8,40,10,90,0.31
9,40,10,90,0.33
10,40,10,90,0.41
1,35,10,90,0.52
2,35,10,90,0.52
3,35,10,90,0.48
4,35,10,90,0.43
5,35,10,90,0.39
6,35,10,90,0.38
7,35,10,90,0.42
8,35,10,90,0.31
9,35,10,90,0.3
10,35,10,90,0.37
1,30,10,90,0.5
2,30,10,90,0.52
3,30,10,90,0.47
4,30,10,90,0.46
5,30,10,90,0.44
6,30,10,90,0.44
7,30,10,90,0.44
8,30,10,90,0.33
9,30,10,90,0.34
10,30,10,90,0.35
1,25,10,90,0.51
2,25,10,90,0.55
3,25,10,90,0.47
4,25,10,90,0.47
5,25,10,90,0.48
6,25,10,90,0.52
7,25,10,90,0.47
8,25,10,90,0.34
9,25,10,90,0.36
10,25,10,90,0.36
1,20,10,90,0.52
2,20,10,90,0.52
3,20,10,90,0.48
4,20,10,90,0.52
5,20,10,90,0.51
6,20,10,90,0.52
7,20,10,90,0.48
8,20,10,90,0.35
9,20,10,90,0.39
10,20,10,90,0.37
1,15,10,90,0.54
2,15,10,90,0.49
3,15,10,90,0.51
4,15,10,90,0.55
5,15,10,90,0.54
6,15,10,90,0.5
7,15,10,90,0.45
8,15,10,90,0.39
9,15,10,90,0.41
10,15,10,90,0.37
1,10,10,90,0.57
2,10,10,90,0.53
3,10,10,90,0.52
4,10,10,90,0.53
5,10,10,90,0.55
6,10,10,90,0.54
7,10,10,90,0.5
8,10,10,90,0.41
9,10,10,90,0.41
10,10,10,90,0.39
1,5,10,90,0.52
2,5,10,90,0.52
3,5,10,90,0.56
4,5,10,90,0.55
5,5,10,90,0.55
6,5,10,90,0.54
7,5,10,90,0.53
8,5,10,90,0.44
9,5,10,90,0.43
10,5,10,90,0.39
1,0,10,90,0.54
2,0,10,90,0.52
3,0,10,90,0.58
4,0,10,90,0.59
5,0,10,90,0.56
6,0,10,90,0.5
7,0,10,90,0.5
8,0,10,90,0.48
9,0,10,90,0.46
10,0,10,90,0.44
1,-5,10,90,NA
2,-5,10,90,NA
3,-5,10,90,NA
4,-5,10,90,NA
5,-5,10,90,NA
6,-5,10,90,NA
7,-5,10,90,NA
8,-5,10,90,NA
9,-5,10,90,NA
10,-5,10,90,NA
1,-10,10,90,NA
2,-10,10,90,NA
3,-10,10,90,NA
4,-10,10,90,NA
5,-10,10,90,NA
6,-10,10,90,NA
7,-10,10,90,NA
8,-10,10,90,NA
9,-10,10,90,NA
10,-10,10,90,NA
1,-15,10,90,NA
2,-15,10,90,NA
3,-15,10,90,NA
4,-15,10,90,NA
5,-15,10,90,NA
6,-15,10,90,NA
7,-15,10,90,NA
8,-15,10,90,NA
9,-15,10,90,NA
10,-15,10,90,NA
1,-20,10,90,NA
2,-20,10,90,NA
3,-20,10,90,NA
4,-20,10,90,NA
5,-20,10,90,NA
6,-20,10,90,NA
7,-20,10,90,NA
8,-20,10,90,NA
9,-20,10,90,NA
10,-20,10,90,NA
1,95,1,85,0.48
2,95,1,85,0.43
3,95,1,85,0.43
4,95,1,85,0.4
5,95,1,85,0.44
6,95,1,85,0.42
7,95,1,85,0.36
8,95,1,85,0.39
9,95,1,85,0.47
10,95,1,85,0.43
1,90,1,85,0.49
2,90,1,85,0.41
3,90,1,85,0.42
4,90,1,85,0.43
5,90,1,85,0.43
6,90,1,85,0.42
7,90,1,85,0.35
8,90,1,85,0.4
9,90,1,85,0.48
10,90,1,85,0.45
1,85,1,85,0.48
2,85,1,85,0.47
3,85,1,85,0.43
4,85,1,85,0.46
5,85,1,85,0.45
6,85,1,85,0.46
7,85,1,85,0.38
8,85,1,85,0.43
9,85,1,85,0.45
10,85,1,85,0.44
1,80,1,85,0.49
2,80,1,85,0.47
3,80,1,85,0.43
4,80,1,85,0.47
5,80,1,85,0.44
6,80,1,85,0.48
7,80,1,85,0.43
8,80,1,85,0.44
9,80,1,85,0.43
10,80,1,85,0.45
1,75,1,85,0.46
2,75,1,85,0.41
3,75,1,85,0.47
4,75,1,85,0.45
5,75,1,85,0.45
6,75,1,85,0.46
7,75,1,85,0.48
8,75,1,85,0.4
9,75,1,85,0.44
10,75,1,85,0.45
1,70,1,85,0.44
2,70,1,85,0.44
3,70,1,85,0.46
4,70,1,85,0.45
5,70,1,85,0.47
6,70,1,85,0.49
7,70,1,85,0.46
8,70,1,85,0.42
9,70,1,85,0.41
10,70,1,85,0.46
1,65,1,85,0.44
2,65,1,85,0.42
3,65,1,85,0.45
4,65,1,85,0.45
5,65,1,85,0.52
6,65,1,85,0.5
7,65,1,85,0.48
8,65,1,85,0.41
9,65,1,85,0.43
10,65,1,85,0.45
1,60,1,85,0.44
2,60,1,85,0.42
3,60,1,85,0.43
4,60,1,85,0.48
5,60,1,85,0.56
6,60,1,85,0.54
7,60,1,85,0.48
8,60,1,85,0.39
9,60,1,85,0.42
10,60,1,85,0.47
1,55,1,85,0.42
2,55,1,85,0.48
3,55,1,85,0.41
4,55,1,85,0.46
5,55,1,85,0.53
6,55,1,85,0.56
7,55,1,85,0.48
8,55,1,85,0.38
9,55,1,85,0.42
10,55,1,85,0.47
1,50,1,85,0.46
2,50,1,85,0.44
3,50,1,85,0.42
4,50,1,85,0.48
5,50,1,85,0.49
6,50,1,85,0.58
7,50,1,85,0.54
8,50,1,85,0.39
9,50,1,85,0.4
10,50,1,85,0.47
1,45,1,85,0.44
2,45,1,85,0.45
3,45,1,85,0.46
4,45,1,85,0.55
5,45,1,85,0.52
6,45,1,85,0.52
7,45,1,85,0.53
8,45,1,85,0.42
9,45,1,85,0.43
10,45,1,85,0.47
1,40,1,85,0.46
2,40,1,85,0.45
3,40,1,85,0.51
4,40,1,85,0.6
5,40,1,85,0.52
6,40,1,85,0.55
7,40,1,85,0.55
8,40,1,85,0.45
9,40,1,85,0.44
10,40,1,85,0.47
1,35,1,85,0.52
2,35,1,85,0.45
3,35,1,85,0.47
4,35,1,85,0.54
5,35,1,85,0.56
6,35,1,85,0.54
7,35,1,85,0.52
8,35,1,85,0.45
9,35,1,85,0.46
10,35,1,85,0.49
1,30,1,85,0.51
2,30,1,85,0.47
3,30,1,85,0.46
4,30,1,85,0.54
5,30,1,85,0.52
6,30,1,85,0.49
7,30,1,85,0.45
8,30,1,85,0.43
9,30,1,85,0.47
10,30,1,85,0.5
1,25,1,85,0.51
2,25,1,85,0.49
3,25,1,85,0.48
4,25,1,85,0.54
5,25,1,85,0.51
6,25,1,85,0.48
7,25,1,85,0.47
8,25,1,85,0.47
9,25,1,85,0.43
10,25,1,85,0.53
1,20,1,85,0.53
2,20,1,85,0.52
3,20,1,85,0.49
4,20,1,85,0.49
5,20,1,85,0.47
6,20,1,85,0.45
7,20,1,85,0.47
8,20,1,85,0.46
9,20,1,85,0.45
10,20,1,85,0.54
1,15,1,85,0.53
2,15,1,85,0.54
3,15,1,85,0.52
4,15,1,85,0.48
5,15,1,85,0.47
6,15,1,85,0.47
7,15,1,85,0.44
8,15,1,85,0.5
9,15,1,85,0.51
10,15,1,85,0.56
1,10,1,85,0.51
2,10,1,85,0.56
3,10,1,85,0.54
4,10,1,85,0.51
5,10,1,85,0.5
6,10,1,85,0.52
7,10,1,85,0.45
8,10,1,85,0.48
9,10,1,85,0.52
10,10,1,85,0.57
1,5,1,85,0.54
2,5,1,85,0.58
3,5,1,85,0.56
4,5,1,85,0.51
5,5,1,85,0.53
6,5,1,85,0.53
7,5,1,85,0.44
8,5,1,85,0.5
9,5,1,85,0.5
10,5,1,85,0.58
1,0,1,85,0.51
2,0,1,85,0.55
3,0,1,85,0.56
4,0,1,85,0.56
5,0,1,85,0.54
6,0,1,85,0.51
7,0,1,85,0.41
8,0,1,85,0.5
9,0,1,85,0.53
10,0,1,85,0.58
1,-5,1,85,NA
2,-5,1,85,NA
3,-5,1,85,NA
4,-5,1,85,NA
5,-5,1,85,NA
6,-5,1,85,NA
7,-5,1,85,NA
8,-5,1,85,NA
9,-5,1,85,NA
10,-5,1,85,NA
1,-10,1,85,NA
2,-10,1,85,NA
3,-10,1,85,NA
4,-10,1,85,NA
5,-10,1,85,NA
6,-10,1,85,NA
7,-10,1,85,NA
8,-10,1,85,NA
9,-10,1,85,NA
10,-10,1,85,NA
1,-15,1,85,NA
2,-15,1,85,NA
3,-15,1,85,NA
4,-15,1,85,NA
5,-15,1,85,NA
6,-15,1,85,NA
7,-15,1,85,NA
8,-15,1,85,NA
9,-15,1,85,NA
10,-15,1,85,NA
1,-20,1,85,NA
2,-20,1,85,NA
3,-20,1,85,NA
4,-20,1,85,NA
5,-20,1,85,NA
6,-20,1,85,NA
7,-20,1,85,NA
8,-20,1,85,NA
9,-20,1,85,NA
10,-20,1,85,NA
1,95,2,85,0.49
2,95,2,85,0.39
3,95,2,85,0.34
4,95,2,85,0.33
5,95,2,85,0.36
6,95,2,85,0.32
7,95,2,85,0.35
8,95,2,85,0.44
9,95,2,85,0.48
10,95,2,85,0.46
1,90,2,85,0.47
2,90,2,85,0.37
3,90,2,85,0.34
4,90,2,85,0.35
5,90,2,85,0.35
6,90,2,85,0.33
7,90,2,85,0.37
8,90,2,85,0.42
9,90,2,85,0.46
10,90,2,85,0.44
1,85,2,85,0.45
2,85,2,85,0.39
3,85,2,85,0.38
4,85,2,85,0.36
5,85,2,85,0.36
6,85,2,85,0.34
7,85,2,85,0.39
8,85,2,85,0.46
9,85,2,85,0.46
10,85,2,85,0.45
1,80,2,85,0.41
2,80,2,85,0.39
3,80,2,85,0.4
4,80,2,85,0.39
5,80,2,85,0.4
6,80,2,85,0.45
7,80,2,85,0.42
8,80,2,85,0.43
9,80,2,85,0.45
10,80,2,85,0.51
1,75,2,85,0.43
2,75,2,85,0.43
3,75,2,85,0.42
4,75,2,85,0.38
5,75,2,85,0.46
6,75,2,85,0.46
7,75,2,85,0.47
8,75,2,85,0.43
9,75,2,85,0.42
10,75,2,85,0.48
1,70,2,85,0.45
2,70,2,85,0.39
3,70,2,85,0.37
4,70,2,85,0.38
5,70,2,85,0.5
6,70,2,85,0.48
7,70,2,85,0.46
8,70,2,85,0.41
9,70,2,85,0.43
10,70,2,85,0.45
1,65,2,85,0.46
2,65,2,85,0.41
3,65,2,85,0.37
4,65,2,85,0.44
5,65,2,85,0.47
6,65,2,85,0.41
7,65,2,85,0.43
8,65,2,85,0.41
9,65,2,85,0.46
10,65,2,85,0.5
1,60,2,85,0.41
2,60,2,85,0.41
3,60,2,85,0.35
4,60,2,85,0.47
5,60,2,85,0.51
6,60,2,85,0.46
7,60,2,85,0.42
8,60,2,85,0.42
9,60,2,85,0.49
10,60,2,85,0.51
1,55,2,85,0.48
2,55,2,85,0.44
3,55,2,85,0.38
4,55,2,85,0.42
5,55,2,85,0.5
6,55,2,85,0.5
7,55,2,85,0.48
8,55,2,85,0.42
9,55,2,85,0.47
10,55,2,85,0.48
1,50,2,85,0.46
2,50,2,85,0.43
3,50,2,85,0.44
4,50,2,85,0.42
5,50,2,85,0.43
6,50,2,85,0.48
7,50,2,85,0.47
8,50,2,85,0.45
9,50,2,85,0.48
10,50,2,85,0.49
1,45,2,85,0.46
2,45,2,85,0.42
3,45,2,85,0.47
4,45,2,85,0.44
5,45,2,85,0.5
6,45,2,85,0.45
7,45,2,85,0.47
8,45,2,85,0.46
9,45,2,85,0.46
10,45,2,85,0.48
1,40,2,85,0.43
2,40,2,85,0.42
3,40,2,85,0.46
4,40,2,85,0.46
5,40,2,85,0.5
6,40,2,85,0.48
7,40,2,85,0.49
8,40,2,85,0.42
9,40,2,85,0.48
10,40,2,85,0.49
1,35,2,85,0.43
2,35,2,85,0.42
3,35,2,85,0.44
4,35,2,85,0.46
5,35,2,85,0.48
6,35,2,85,0.46
7,35,2,85,0.45
8,35,2,85,0.41
9,35,2,85,0.52
10,35,2,85,0.51
1,30,2,85,0.46
2,30,2,85,0.4
3,30,2,85,0.45
4,30,2,85,0.47
5,30,2,85,0.48
6,30,2,85,0.46
7,30,2,85,0.45
8,30,2,85,0.42
9,30,2,85,0.53
10,30,2,85,0.53
1,25,2,85,0.53
2,25,2,85,0.41
3,25,2,85,0.44
4,25,2,85,0.43
5,25,2,85,0.49
6,25,2,85,0.46
7,25,2,85,0.46
8,25,2,85,0.44
9,25,2,85,0.52
10,25,2,85,0.56
1,20,2,85,0.54
2,20,2,85,0.47
3,20,2,85,0.48
4,20,2,85,0.46
5,20,2,85,0.46
6,20,2,85,0.42
7,20,2,85,0.48
8,20,2,85,0.47
9,20,2,85,0.5
10,20,2,85,0.56
1,15,2,85,0.53
2,15,2,85,0.5
3,15,2,85,0.53
4,15,2,85,0.46
5,15,2,85,0.45
6,15,2,85,0.45
7,15,2,85,0.45
8,15,2,85,0.49
9,15,2,85,0.52
10,15,2,85,0.56
1,10,2,85,0.54
2,10,2,85,0.53
3,10,2,85,0.58
4,10,2,85,0.49
5,10,2,85,0.48
6,10,2,85,0.5
7,10,2,85,0.47
8,10,2,85,0.5
9,10,2,85,0.54
10,10,2,85,0.57
1,5,2,85,0.56
2,5,2,85,0.55
3,5,2,85,0.59
4,5,2,85,0.52
5,5,2,85,0.46
6,5,2,85,0.5
7,5,2,85,0.48
8,5,2,85,0.53
9,5,2,85,0.54
10,5,2,85,0.55
1,0,2,85,0.54
2,0,2,85,0.54
3,0,2,85,0.6
4,0,2,85,0.56
5,0,2,85,0.48
6,0,2,85,0.54
7,0,2,85,0.51
8,0,2,85,0.57
9,0,2,85,0.6
10,0,2,85,0.61
1,-5,2,85,NA
2,-5,2,85,NA
3,-5,2,85,NA
